user_id,anime_id,rating
266,6547,-1
266,6746,8
266,6880,6
266,9756,9
266,9919,8
266,11111,-1
266,16498,-1
266,18153,-1
266,20507,-1
267,120,-1
267,164,-1
267,199,-1
267,431,-1
267,523,-1
267,853,-1
267,1535,-1
267,4898,-1
267,5081,-1
267,6880,-1
267,9919,-1
268,20,8
268,226,8
268,269,7
268,889,9
268,1195,9
268,1535,9
268,1840,9
268,2993,8
268,5114,9
268,6547,10
268,7054,9
268,8769,8
268,9989,10
268,10620,8
268,10719,7
268,11111,10
268,11617,9
268,11757,9
268,14345,8
268,16498,8
269,20,7
269,59,7
269,121,9
269,164,8
269,205,8
269,223,9
269,226,7
269,270,8
269,431,9
269,523,8
269,813,9
269,1535,10
269,1575,9
269,2025,9
269,2904,9
269,3457,6
269,3588,8
269,4752,6
269,5114,9
269,5630,7
269,6880,6
269,8074,7
269,9253,7
269,9919,7
269,11617,6
269,11757,7
269,11759,7
269,13601,8
269,14345,6
269,15809,7
270,1,-1
270,6,-1
270,20,-1
270,59,-1
270,120,-1
270,121,-1
270,223,-1
270,225,-1
270,226,-1
270,227,-1
270,270,7
270,355,-1
270,356,-1
270,813,-1
270,889,-1
270,1535,-1
270,1575,-1
270,1818,-1
270,2001,-1
270,2025,-1
270,2251,-1
270,2476,-1
270,2904,-1
270,2966,-1
270,2993,-1
270,3457,-1
270,3588,-1
270,4654,-1
270,4752,-1
270,4898,-1
270,5081,-1
270,6347,-1
270,6547,-1
270,6702,-1
270,6746,8
270,6880,-1
270,7054,-1
270,8074,-1
270,8525,-1
270,8769,-1
270,8841,-1
270,9041,-1
270,9253,-1
270,9756,-1
270,9919,-1
270,10087,-1
270,10620,-1
270,10719,-1
270,10793,-1
270,11111,-1
270,11617,-1
270,11757,-1
270,11759,-1
270,13601,-1
270,14345,-1
270,14741,-1
270,14813,-1
270,15809,-1
270,16498,-1
270,17265,-1
270,19815,9
270,20507,-1
270,22319,7
270,22535,-1
271,20,1
271,59,8
271,223,8
271,225,5
271,226,10
271,269,10
271,356,9
271,813,10
271,849,7
271,934,8
271,1195,7
271,1535,9
271,1689,9
271,1840,7
271,1887,8
271,2167,10
271,2476,1
271,4181,10
271,4224,10
271,4382,5
271,4654,10
271,4898,1
271,5081,10
271,5680,8
271,6880,9
271,8769,8
271,8841,10
271,9041,9
271,9253,10
271,9756,8
271,9989,10
271,10087,10
271,10620,10
271,10719,10
271,11111,10
271,11741,10
271,11757,8
271,13759,10
271,14227,10
271,14741,10
271,14813,7
271,18153,9
271,18679,10
271,21881,2
271,22199,8
271,22319,8
271,22535,10
271,27899,7
271,30276,10
272,20,8
272,121,7
272,199,10
272,431,9
272,1575,8
272,5114,10
272,9253,10
272,10087,7
272,11617,8
272,11757,7
272,16498,9
272,17265,8
272,18679,10
273,20,5
273,121,7
273,226,5
273,269,4
273,270,4
273,355,5
273,356,6
273,1535,8
273,1575,9
273,2167,10
273,2476,6
273,2904,9
273,2993,6
273,3588,8
273,4181,10
273,4224,8
273,6547,6
273,6702,7
273,6880,6
273,8074,6
273,8769,6
273,9253,9
273,10620,8
273,10719,6
273,10793,7
273,11111,5
273,11617,6
273,11757,7
273,11759,7
273,13601,6
273,14227,7
273,14345,5
273,14741,4
273,14813,5
273,16498,8
273,17265,7
273,18679,10
273,19815,7
273,20507,6
273,22319,5
273,30276,7
274,1,-1
274,121,-1
274,164,-1
274,199,-1
274,205,-1
274,227,-1
274,430,-1
274,431,-1
274,523,-1
274,1535,-1
274,1575,-1
274,2001,-1
274,2251,-1
274,2904,-1
274,3588,-1
274,5114,-1
274,6880,-1
274,9253,-1
274,9919,-1
274,10087,-1
274,10620,-1
274,11741,-1
274,13601,-1
274,16498,-1
274,17265,-1
274,18679,-1
274,19815,-1
274,20507,-1
274,22535,-1
274,30276,-1
275,20,9
275,121,8
275,1535,10
275,5114,10
275,9253,9
275,9919,8
275,11771,8
275,14345,5
275,16498,9
276,1,10
276,853,9
276,1535,10
276,1887,6
276,2251,8
276,3588,9
276,4898,4
276,5114,10
276,6702,8
276,8769,9
276,9253,9
276,9919,7
276,9989,10
276,10087,9
276,10620,9
276,11741,9
276,11757,7
276,14227,8
276,16498,9
276,18679,7
276,19815,10
276,22319,10
277,1,10
277,6,9
277,30,9
277,59,9
277,120,9
277,205,9
277,226,9
277,227,9
277,270,8
277,813,-1
277,1535,9
278,1818,9
278,2236,-1
278,3588,8
278,4224,9
278,6045,10
278,6702,8
278,6880,6
278,8074,-1
278,9756,10
278,9989,-1
278,10620,10
278,11111,8
278,11757,10
278,13601,10
278,14227,10
278,16498,10
278,18153,-1
278,22319,-1
278,22535,-1
279,20,7
279,121,7
279,226,9
279,269,9
279,356,8
279,1575,9
279,2025,8
279,2167,10
279,2904,9
279,2993,8
279,3457,7
279,3588,9
279,4181,9
279,4752,6
279,5114,10
279,6347,7
279,6547,10
279,8074,8
279,8841,8
279,10793,10
279,11617,8
279,11757,9
280,59,8
280,226,10
280,355,6
280,356,6
280,813,8
280,889,8
280,934,9
280,1535,8
280,1575,8
280,1818,9
280,2167,7
280,2476,8
280,2904,8
280,2966,9
280,4181,10
280,4224,8
280,4654,9
280,5081,8
280,5680,7
280,6547,8
280,6880,8
280,8074,7
280,8769,7
280,8841,7
280,9756,8
280,9989,9
280,10620,6
280,10793,7
280,11111,8
280,11757,7
280,11759,8
280,13601,8
280,13759,8
280,14345,5
280,14741,6
280,14813,8
280,16498,8
280,17265,8
280,18153,8
280,19815,9
280,20507,7
280,22199,7
280,22319,7
280,22535,8
280,27899,7
280,30276,9
281,1,7
281,20,8
281,121,7
281,199,-1
281,205,-1
281,223,8
281,225,4
281,226,7
281,227,7
281,270,8
281,813,9
281,934,8
281,1535,8
281,1575,10
281,2001,-1
281,2251,10
281,2904,9
281,3457,-1
281,3588,5
281,4654,-1
281,4898,-1
281,5114,10
281,5630,-1
281,6547,9
281,6702,8
281,6746,10
281,6880,7
281,8074,6
281,9253,10
281,9919,6
281,10087,-1
281,10620,8
281,10793,-1
281,11111,-1
281,11741,-1
281,11757,7
281,11759,7
281,11771,-1
281,13601,8
281,14345,-1
281,15809,-1
281,16498,9
281,17265,-1
281,18679,-1
281,19815,-1
281,20507,-1
281,22199,-1
281,22319,-1
281,22535,-1
281,30276,-1
282,20,9
282,59,9
282,226,10
282,269,10
282,355,9
282,853,10
282,1195,9
282,1535,9
282,1840,9
282,2167,10
282,2993,9
282,4181,10
282,4224,10
282,5081,10
282,5630,9
282,6045,10
282,6347,10
282,6702,9
282,7054,10
282,8074,10
282,8525,10
282,8769,9
282,8841,9
282,9041,9
282,9919,10
282,10620,10
282,10719,10
282,11111,10
282,11617,10
282,11757,10
282,11759,10
282,13759,9
282,14227,10
282,14345,10
282,14741,10
282,14813,9
282,15809,10
282,16498,9
282,17265,9
282,18153,9
282,19815,10
282,20507,10
282,21881,10
282,22199,10
282,22319,10
282,27899,10
282,30276,10
283,8074,9
284,1,7
284,20,7
284,121,9
284,164,8
284,199,8
284,226,6
284,430,7
284,431,9
284,1575,10
284,2904,10
284,2966,9
284,3588,8
284,5114,10
284,6547,8
284,6746,8
284,6880,9
284,10087,7
284,10620,9
284,11111,7
284,11741,8
284,11757,8
284,11771,8
284,16498,10
284,17265,8
284,18679,-1
285,1,-1
285,20,-1
285,30,-1
285,164,-1
285,199,-1
285,205,-1
285,223,-1
285,269,-1
285,355,-1
285,356,-1
285,813,-1
285,849,-1
285,1535,-1
285,1575,-1
285,1689,-1
285,2001,-1
285,2025,-1
285,2167,-1
285,2476,-1
285,2904,-1
285,2966,-1
285,2993,-1
285,3457,-1
285,3588,-1
285,4181,-1
285,4224,-1
285,4752,-1
285,5081,-1
285,5630,-1
285,5680,-1
285,6347,-1
285,6547,-1
285,6702,-1
285,8074,-1
285,8525,-1
285,8769,-1
285,9041,-1
285,9253,-1
285,9756,-1
285,9919,-1
285,9989,-1
285,10087,-1
285,10620,-1
285,10719,-1
285,10793,-1
285,11111,-1
285,11617,-1
285,11741,-1
285,11757,-1
285,11759,-1
285,13601,-1
285,13759,-1
285,14741,-1
285,14813,-1
285,15809,-1
285,17265,-1
285,18153,-1
285,18679,-1
285,19815,-1
285,20507,-1
285,21881,-1
285,22199,-1
285,22535,-1
286,120,7
286,121,9
286,226,8
286,269,9
286,853,6
286,1535,9
286,2025,9
286,2993,7
286,3588,8
286,4898,10
286,5114,7
286,5630,3
286,6547,8
286,6702,10
286,8074,7
286,11757,10
287,226,10
287,1535,-1
287,4898,10
288,1,8
288,20,8
288,30,9
288,71,8
288,121,9
288,164,9
288,199,7
288,205,8
288,226,10
288,269,8
288,355,8
288,356,9
288,431,9
288,523,9
288,934,7
288,1195,7
288,1535,9
288,1575,10
288,1818,9
288,1840,6
288,2001,8
288,2025,8
288,2167,8
288,2904,10
288,2966,10
288,2993,7
288,3457,6
288,3588,8
288,4181,10
288,4752,6
288,5081,7
288,6547,10
288,6746,8
288,6880,8
288,8074,8
288,9041,9
288,10087,7
288,10719,7
288,10793,8
288,11111,8
288,11617,8
288,11741,7
288,11757,8
288,11759,8
288,13601,9
288,14345,7
288,14741,7
288,16498,8
288,17265,7
288,18679,8
288,20507,8
288,21881,8
288,22199,9
288,22319,10
288,22535,8
288,27899,10
288,30276,9
289,226,-1
289,355,-1
289,356,-1
289,1195,-1
289,1840,-1
289,2167,-1
289,2236,-1
289,2476,-1
289,2993,-1
289,3457,-1
289,4752,-1
289,5081,-1
289,10793,6
289,11617,-1
289,11757,-1
289,13759,-1
289,14345,5
289,14813,-1
290,1,9
290,6,-1
290,20,9
290,30,9
290,59,-1
290,120,-1
290,121,8
290,164,8
290,199,10
290,223,-1
290,226,6
290,227,-1
290,431,10
290,523,9
290,813,-1
290,849,8
290,853,-1
290,934,10
290,1689,-1
290,2167,5
290,2236,9
290,2476,-1
290,3588,9
290,4224,6
290,6045,6
290,6746,9
290,6880,10
290,7054,-1
290,9756,-1
290,9919,9
290,10620,9
290,14227,10
290,16498,10
290,22319,-1
290,27899,-1
290,30276,-1
291,6,8
291,164,10
291,199,10
291,523,10
291,889,9
291,1535,9
291,2236,9
291,5114,10
292,1,10
292,6,10
292,121,9
292,205,9
292,226,8
292,269,8
292,270,10
292,889,10
292,1818,6
292,2966,10
292,3588,9
292,4898,6
292,6702,7
292,6880,9
292,8074,9
292,9253,10
292,11617,9
292,11757,10
292,13759,10
292,14813,8
292,15809,9
293,1,10
293,20,8
293,30,10
293,121,8
293,164,10
293,199,10
293,205,10
293,223,8
293,225,8
293,226,8
293,227,8
293,431,9
293,523,10
293,813,8
293,1535,9
293,1575,10
293,1689,9
293,2001,9
293,2167,7
293,2236,9
293,2904,10
293,3588,8
293,4181,9
293,4224,8
293,5081,9
293,5630,8
293,6045,7
293,6347,7
293,6547,8
293,6880,8
293,7054,7
293,8074,7
293,8525,8
293,8769,4
293,9041,6
293,9253,10
293,9756,8
293,9989,9
293,10620,9
293,10793,8
293,11111,7
293,11757,7
293,11771,7
293,13759,8
293,14227,6
293,14345,7
293,14813,7
293,15809,8
293,16498,10
293,18153,6
294,1,7
294,20,10
294,30,7
294,71,8
294,120,8
294,121,8
294,164,9
294,199,9
294,205,9
294,223,9
294,225,7
294,226,7
294,227,7
294,269,10
294,270,8
294,355,7
294,356,9
294,431,9
294,523,9
294,813,10
294,849,8
294,853,8
294,934,8
294,1195,9
294,1535,10
294,1575,10
294,1689,8
294,1840,9
294,2001,9
294,2025,9
294,2167,8
294,2236,8
294,2251,9
294,2476,9
294,2904,10
294,2966,9
294,2993,8
294,3457,9
294,3588,10
294,4181,9
294,4224,9
294,4382,8
294,4654,9
294,4752,9
294,5081,8
294,5114,10
294,5680,8
294,6045,9
294,6347,8
294,6547,9
294,6702,10
294,6746,9
294,6880,9
294,7054,10
294,8074,9
294,8525,8
294,8769,8
294,8841,7
294,9041,8
294,9253,10
294,9756,7
294,9919,9
294,9989,9
294,10087,9
294,10620,9
294,10719,7
294,10793,10
294,11111,9
294,11617,8
294,11741,9
294,11757,10
294,11759,9
294,11771,9
294,13601,9
294,13759,9
294,14227,9
294,14345,9
294,14741,7
294,14813,8
294,15809,8
294,16498,10
294,18153,8
294,21881,9
294,22199,9
294,30276,9
295,30,10
295,356,10
295,849,9
295,1195,10
295,1535,10
295,1575,10
295,1840,10
295,2904,10
295,4224,10
295,5680,9
295,6045,9
295,6347,10
295,10620,10
295,11741,10
295,11757,9
295,13759,10
295,14227,9
295,14741,10
295,14813,9
295,16498,10
295,17265,10
295,18153,9
296,1,8
296,6,9
296,20,10
296,71,-1
296,121,9
296,205,9
296,226,6
296,269,9
296,270,8
296,430,-1
296,853,-1
296,889,8
296,1535,10
296,1575,9
296,1818,6
296,2001,9
296,2025,7
296,2251,7
296,2904,9
296,3588,8
296,4224,7
296,5081,9
296,5114,9
296,6347,10
296,6547,-1
296,6702,9
296,6880,7
296,8525,10
296,8841,-1
296,9253,10
296,9919,9
296,10087,7
296,10620,9
296,10793,7
296,11111,-1
296,11741,7
296,11757,9
296,11759,-1
296,11771,9
296,13601,7
296,13759,9
296,14345,-1
296,15809,9
296,18679,-1
296,21881,-1
296,22199,-1
296,30276,-1
297,20,10
297,853,9
297,3457,9
297,4752,9
297,4898,10
297,7054,9
297,9041,7
297,11771,10
297,14227,8
297,15809,7
298,20,9
298,164,10
298,199,9
298,226,8
298,269,9
298,431,10
298,853,8
298,934,8
298,1535,10
298,1575,9
298,2236,10
298,2251,7
298,2904,9
298,3457,6
298,3588,8
298,4752,6
298,4898,8
298,5114,10
298,5630,8
298,5680,5
298,6347,4
298,6547,7
298,6702,8
298,6746,9
298,7054,8
298,8074,5
298,9253,10
298,9756,6
298,9919,7
298,10620,8
298,10793,6
298,11111,8
298,11617,4
298,11757,7
298,11771,9
298,13601,9
298,14227,8
298,14345,6
298,15809,6
298,16498,10
298,18679,9
298,19815,7
298,20507,7
298,22319,7
298,27899,8
298,30276,7
299,269,10
299,11617,8
300,121,9
300,226,9
300,270,7
300,1575,10
300,2025,7
300,2904,10
300,2966,10
300,2993,9
300,4654,9
300,5081,9
300,5114,9
300,6547,10
300,7054,10
300,8074,10
300,8525,10
300,8841,9
300,9041,7
300,10620,10
300,10719,8
300,11617,10
300,11757,10
300,13759,10
300,14813,10
300,19815,7
300,21881,8
300,30276,8
301,1,9
301,6,8
301,30,1
301,270,6
301,355,8
301,356,2
301,849,10
301,889,9
301,934,8
301,1195,7
301,1535,5
301,1575,9
301,1840,7
301,1887,8
301,2167,6
301,2476,7
301,2904,10
301,4181,8
301,4224,7
301,4382,9
301,4654,6
301,5081,10
301,6547,10
301,8769,8
301,9253,8
301,9756,10
301,9989,10
301,10719,7
301,11617,7
301,11757,8
301,13601,9
301,14741,8
301,14813,8
301,16498,3
301,17265,7
301,18153,8
301,19815,9
301,20507,8
301,21881,8
302,1,-1
302,227,-1
302,849,-1
302,853,-1
302,1689,-1
302,1887,-1
302,4382,-1
302,8074,-1
302,8769,-1
302,9989,-1
303,71,8
303,226,10
303,269,9
303,356,9
303,1535,9
303,2167,6
303,3588,10
303,5081,9
303,6547,10
303,6702,10
303,7054,10
303,9041,10
303,9919,10
303,10087,9
303,10620,10
303,10719,10
303,10793,10
303,11617,10
303,11741,9
303,11757,10
303,11771,10
303,13601,10
303,14345,9
303,15809,10
303,17265,10
303,19815,10
303,20507,10
303,21881,10
303,22199,10
304,1818,10
305,1195,9
305,1535,10
305,2167,10
305,4181,10
305,10620,9
305,11757,9
306,1,7
306,121,8
306,164,9
306,226,7
306,889,8
306,1535,10
306,1575,9
306,2001,9
306,2025,9
306,2251,8
306,2904,9
306,5114,10
306,9253,9
306,10087,8
306,10620,8
306,11741,8
306,30276,10
307,1535,9
307,3457,10
307,4752,10
307,4898,10
307,6045,10
307,7054,10
307,9919,10
307,10620,10
307,11111,-1
307,13759,10
308,59,7
308,121,9
308,849,9
308,1195,9
308,4382,9
308,4654,9
308,5114,8
308,5630,8
308,5680,7
308,6702,10
308,6880,8
308,7054,10
308,9756,9
308,9919,7
308,10620,9
308,11757,10
308,11759,8
308,11771,9
308,14227,8
308,17265,10
308,18153,6
308,20507,10
308,21881,9
308,22319,10
308,30276,9
309,3588,9
309,5114,10
309,6547,10
309,6702,9
309,9253,10
309,11757,9
309,16498,10
309,17265,10
309,19815,10
309,21881,9
310,20,-1
310,199,-1
310,226,-1
310,269,-1
310,431,-1
310,523,-1
310,1818,-1
310,4898,-1
310,6880,-1
310,8525,-1
310,11111,-1
310,11757,8
310,14227,-1
310,14345,-1
310,16498,-1
310,19815,-1
310,21881,-1
310,22319,-1
310,27899,-1
310,30276,-1
311,20,10
311,164,10
311,199,10
311,226,9
311,431,10
311,934,10
311,1535,9
311,3457,9
311,3588,9
311,4752,9
311,4898,9
311,8074,9
311,10620,9
312,20,9
312,30,7
312,226,4
312,269,10
312,270,6
312,889,9
312,1535,10
312,2001,10
312,2025,10
312,2476,3
312,2993,4
312,3457,6
312,4752,7
312,5081,8
312,5114,10
312,6547,5
312,6702,8
312,6746,9
312,6880,9
312,8074,4
312,9253,6
312,9919,6
312,10620,8
312,10793,8
312,11111,8
312,11757,5
312,11759,7
312,11771,10
312,16498,10
312,19815,6
312,20507,7
312,22319,10
312,22535,9
312,27899,8
313,2476,10
313,11757,10
314,813,7
314,889,10
314,1575,8
314,2904,8
314,4224,9
314,10719,8
314,11617,8
314,11759,8
314,18153,9
315,6,9
315,226,9
315,269,6
315,813,7
315,1575,10
315,1818,9
315,2001,6
315,2025,7
315,2904,10
315,2993,7
315,3588,8
315,5114,8
315,6880,8
315,8074,10
315,9041,9
315,9919,9
315,10087,8
315,10620,8
315,10793,10
315,11617,9
315,11741,8
315,11757,10
315,11759,9
315,13601,7
315,14345,9
315,16498,10
315,20507,9
315,22199,10
315,22319,9
316,20,9
316,59,8
316,121,9
316,269,10
316,853,9
316,1535,8
316,1575,8
316,2001,9
316,2251,7
316,2904,8
316,3457,9
316,3588,9
316,4224,8
316,5114,9
316,6746,7
316,9989,8
316,11757,10
316,13759,8
316,14741,9
316,16498,9
316,18153,-1
317,1,10
317,6,9
317,20,9
317,30,8
317,59,6
317,120,8
317,121,9
317,199,10
317,205,9
317,225,5
317,226,8
317,227,9
317,269,10
317,270,9
317,355,10
317,356,8
317,431,10
317,813,10
317,849,9
317,853,10
317,889,8
317,934,7
317,1195,8
317,2025,9
317,2476,4
317,3457,9
317,3588,9
317,4181,10
317,4224,9
317,4382,9
317,4654,10
317,5081,9
317,5114,10
317,5630,9
317,5680,5
317,6547,8
317,6702,8
317,6746,9
317,7054,9
317,8074,9
317,8525,8
317,8841,5
317,9041,7
317,9756,9
317,9919,9
317,9989,7
317,10620,10
317,10719,7
317,10793,9
317,11111,7
317,11617,8
317,11757,10
317,11759,6
317,13759,7
317,14227,8
317,14741,8
317,14813,8
317,16498,10
317,17265,7
317,18153,8
317,18679,9
317,21881,7
317,22199,8
317,22319,9
317,22535,7
317,27899,9
318,1535,10
318,2167,10
318,4181,10
318,6347,9
318,6547,9
318,9919,9
318,9989,8
319,269,9
319,356,9
319,813,10
319,3457,9
319,4752,7
319,8525,9
319,9041,9
319,9919,10
319,11617,10
319,11757,9
319,11759,10
320,59,8
320,71,8
320,226,8
320,355,8
320,356,8
320,1195,8
320,1535,9
320,1689,9
320,1818,8
320,2001,10
320,2167,10
320,2476,6
320,2904,10
320,2966,9
320,2993,8
320,3588,9
320,4224,10
320,5081,7
320,5114,10
320,5630,9
320,5680,8
320,6045,10
320,6347,8
320,6547,8
320,6880,8
320,8074,7
320,8769,7
320,8841,8
320,9041,8
320,9253,10
320,9756,10
320,9919,8
320,9989,10
320,10087,10
320,10719,8
320,11617,8
320,11741,10
320,13601,9
320,13759,8
320,14741,9
320,14813,8
320,15809,9
320,16498,10
320,17265,9
320,18153,8
320,18679,8
320,19815,9
320,20507,8
320,21881,8
320,22199,7
320,22319,7
320,22535,10
321,121,8
321,227,9
321,355,7
321,889,8
321,1195,8
321,1535,10
321,1575,10
321,1840,7
321,2904,10
321,2993,8
321,4224,8
321,4654,8
321,5081,10
321,5114,10
321,6347,8
321,6547,9
321,6880,7
321,8074,6
321,8525,8
321,8769,7
321,8841,9
321,9041,8
321,9253,10
321,9919,8
321,10620,8
321,10719,8
321,10793,8
321,11111,9
321,11617,9
321,11757,7
321,13759,10
321,14227,8
321,14345,7
321,14741,9
321,14813,9
321,15809,9
321,16498,10
321,18679,10
321,19815,10
321,20507,9
321,21881,7
321,22199,10
321,22319,10
321,27899,8
321,30276,10
322,20,9
322,226,9
322,356,9
322,934,7
322,1195,7
322,1535,10
322,1689,9
322,1840,7
322,2025,10
322,2167,7
322,3588,9
322,4181,10
322,4224,7
322,5081,8
322,5114,10
322,5630,9
322,5680,6
322,6045,9
322,6547,10
322,6702,8
322,7054,7
322,8525,8
322,8841,7
322,9919,7
322,10087,8
322,10620,9
322,11111,7
322,11741,9
322,11757,9
322,13601,9
322,14227,8
322,14345,9
322,14813,9
322,16498,10
322,17265,9
322,19815,7
322,20507,8
322,22319,8
322,22535,10
322,30276,9
323,199,9
323,523,8
323,5680,9
323,6547,8
323,8769,9
323,11757,10
323,16498,9
324,120,8
324,227,10
324,430,8
324,934,5
324,1535,9
324,2476,6
324,8525,8
324,9253,8
325,20,8
325,121,6
325,270,9
325,1535,8
325,1575,7
325,2025,8
325,2904,7
325,3588,8
325,4898,8
325,5114,10
325,6547,8
325,6702,10
325,8074,9
325,9919,10
325,11617,10
325,11757,9
325,11759,9
325,11771,9
325,13759,7
325,14345,7
325,16498,9
325,17265,8
325,19815,9
325,21881,8
325,22199,8
325,22319,9
325,27899,10
325,30276,10
326,6,10
326,59,7
326,226,8
326,355,10
326,356,8
326,889,10
326,934,9
326,1195,8
326,1535,9
326,1575,10
326,1818,8
326,2001,10
326,2167,10
326,2904,10
326,4181,10
326,5081,9
326,6347,9
326,6547,10
326,6702,10
326,6880,9
326,8074,10
326,8525,10
326,8841,10
326,9041,10
326,9253,10
326,9756,9
326,9919,8
326,9989,10
326,10087,9
326,10620,10
326,10719,10
326,10793,10
326,11111,8
326,11617,10
326,11741,10
326,11757,8
326,11759,8
326,11771,10
326,14345,10
326,14741,9
326,14813,10
326,15809,9
326,17265,10
326,18153,10
326,18679,10
326,20507,8
326,22319,9
327,3457,10
327,4752,10
327,4898,9
327,10620,9
327,11771,9
327,16498,10
327,20507,-1
328,1,-1
328,30,-1
328,431,-1
328,2001,-1
328,9756,-1
328,16498,-1
329,20,7
329,121,7
329,1535,7
329,8074,8
329,9253,10
329,11757,9
330,853,7
330,1575,10
330,6880,8
330,7054,10
330,11757,9
330,14227,9
330,16498,10
330,20507,8
330,22319,9
331,934,8
331,1575,10
331,2001,9
331,2904,10
331,4898,8
331,8525,10
331,9041,6
331,9253,10
331,10620,8
331,11757,8
331,11771,9
331,13759,8
331,14813,7
331,16498,9
332,1,9
332,20,5
332,121,7
332,205,8
332,223,7
332,225,4
332,269,7
332,270,6
332,813,7
332,1535,7
332,1818,6
332,2251,8
332,3588,7
332,5081,8
332,5114,8
332,6702,6
332,6746,7
332,9756,6
332,11757,4
332,11771,5
332,13601,8
333,2476,8
333,8074,9
334,20,7
334,1535,9
334,1575,8
334,2904,8
334,5081,8
334,9253,9
335,121,8
335,223,9
335,813,10
335,1575,8
335,9919,7
335,16498,8
335,22319,8
335,30276,7
336,20,7
336,30,-1
336,121,8
336,199,-1
336,226,-1
336,430,6
336,813,8
336,849,9
336,1689,9
336,2001,9
336,2236,-1
336,4224,10
336,4382,-1
336,5081,-1
336,5114,9
336,5630,9
336,6347,-1
336,6547,-1
336,6746,-1
336,7054,-1
336,8769,6
336,9253,10
336,9756,-1
336,9919,7
336,9989,9
336,11757,6
336,11771,-1
336,13601,9
336,13759,8
336,14345,-1
336,14741,8
336,16498,8
336,18153,-1
336,22535,7
337,3457,-1
337,4224,-1
337,4898,9
337,5081,10
337,6347,9
337,6702,7
337,6746,10
337,8525,-1
337,9919,10
337,11111,9
337,11757,-1
337,11759,9
337,11771,9
337,14227,9
337,14741,-1
337,15809,-1
337,22319,10
338,355,-1
338,1195,-1
338,1840,-1
338,2001,-1
338,2966,-1
338,3457,-1
338,3588,-1
338,4654,-1
338,4752,-1
338,5680,-1
338,6547,-1
338,7054,-1
338,8074,-1
338,8525,-1
338,8769,-1
338,8841,-1
338,9041,-1
338,10620,-1
338,10719,-1
338,10793,-1
338,11617,-1
338,11757,-1
338,11759,-1
338,14813,-1
338,15809,-1
338,16498,-1
338,22319,-1
338,27899,-1
338,30276,-1
339,1,-1
339,6,-1
339,20,8
339,30,-1
339,121,-1
339,164,-1
339,199,-1
339,223,8
339,269,8
339,356,7
339,430,-1
339,431,9
339,523,9
339,853,-1
339,1535,-1
339,1575,-1
339,1689,-1
339,2251,8
339,2904,-1
339,3588,8
339,5630,-1
339,6880,-1
339,9253,-1
339,10087,9
339,11741,9
339,11757,9
339,11759,7
339,16498,9
339,18679,9
339,21881,-1
340,20,6
340,226,9
340,849,7
340,934,7
340,1535,9
340,2167,10
340,2236,8
340,2476,2
340,4181,10
340,5081,8
340,6547,8
340,6702,7
340,6880,8
340,7054,8
340,8074,5
340,10087,10
340,10620,8
340,10719,6
340,11111,7
340,11741,10
340,11757,7
340,13759,9
340,14741,7
340,16498,9
341,1,8
341,121,7
341,164,9
341,199,8
341,205,9
341,226,9
341,356,7
341,431,8
341,523,7
341,849,7
341,889,8
341,1575,10
341,1689,8
341,2001,9
341,2167,8
341,2236,9
341,2251,10
341,2904,9
341,2966,10
341,4181,9
341,4224,9
341,4382,8
341,4654,6
341,5081,8
341,5114,8
341,5630,9
341,6547,7
341,6746,8
341,8525,9
341,9253,10
341,9756,10
341,9989,9
341,10087,9
341,10793,7
341,11741,8
341,11757,9
341,13601,9
341,13759,10
341,15809,9
341,16498,8
341,17265,8
341,18153,7
341,18679,9
341,19815,9
341,21881,6
341,22199,7
341,22319,7
341,22535,8
341,30276,10
342,1,-1
342,20,9
342,121,-1
342,226,7
342,269,8
342,270,-1
342,356,-1
342,889,-1
342,934,-1
342,1195,-1
342,1535,6
342,1575,-1
342,1689,7
342,1840,-1
342,2025,-1
342,2167,10
342,2236,-1
342,2476,-1
342,2904,-1
342,2966,-1
342,2993,6
342,3457,6
342,3588,6
342,4181,10
342,4224,-1
342,4654,-1
342,4752,6
342,4898,-1
342,5081,7
342,5114,-1
342,5630,-1
342,6045,-1
342,6347,-1
342,6547,5
342,6702,-1
342,6746,-1
342,7054,-1
342,8074,8
342,8525,-1
342,8769,-1
342,8841,7
342,9041,9
342,9253,-1
342,9756,7
342,9919,-1
342,9989,-1
342,10087,8
342,10620,7
342,10719,-1
342,10793,-1
342,11111,-1
342,11617,10
342,11741,8
342,11757,-1
342,11771,-1
342,13601,-1
342,13759,-1
342,14227,-1
342,14345,-1
342,14741,-1
342,14813,-1
342,15809,8
342,16498,8
342,17265,-1
342,18153,-1
342,18679,-1
342,19815,-1
342,20507,-1
342,21881,-1
342,22199,-1
342,22319,-1
342,22535,-1
342,27899,-1
342,30276,-1
343,6,7
343,20,8
343,121,6
343,223,10
343,226,8
343,356,7
343,1535,10
343,3588,6
343,5114,10
343,6880,10
343,9919,7
343,11757,8
344,199,9
344,226,9
344,523,9
344,6547,9
344,10719,9
345,20,9
345,30,9
345,225,-1
345,813,9
345,1535,10
345,1575,10
345,2904,10
345,3588,8
345,4654,8
345,6547,9
345,7054,8
345,9041,7
345,9253,10
345,9756,9
345,9919,8
345,10087,9
345,10620,8
345,10793,7
345,11111,8
345,11617,7
345,11741,9
345,11757,9
345,11759,8
345,11771,8
345,14813,9
345,15809,9
345,16498,9
345,18679,8
345,19815,9
345,20507,7
345,21881,9
345,22199,8
345,22319,8
345,22535,9
345,27899,8
345,30276,9
